gameid,tourneyid,tie,winnerid,winnername,winnerscore,winneroldrating,winnernewrating,winnerpos,loserid,losername,loserscore,loseroldrating,losernewrating,loserpos,round,division,date,lexicon
4265,14,False,1269,Robert Whitcomb,0,1269,1263,42,1388,Ossie Mair,0,1376,1351,39,8,2,1999-01-16,False
4266,14,False,1269,Robert Whitcomb,0,1269,1263,42,700,Al Demers,0,1353,1467,16,11,2,1999-01-16,False
4267,14,False,1269,Robert Whitcomb,0,1269,1263,42,699,Jesse Wornum,0,1431,1412,30,16,2,1999-01-16,False
4268,14,False,1269,Robert Whitcomb,0,1269,1263,42,1603,Tim Wise,0,1224,1186,44,19,2,1999-01-16,False
4269,14,False,1271,Judith Whitcomb,0,1014,1009,27,5968,Dave Nicolai,0,1375,1259,17,2,3,1999-01-16,False
4270,14,False,1271,Judith Whitcomb,0,1014,1009,27,701,Jacqueline Stewart,0,1144,1186,7,3,3,1999-01-16,False
4271,14,False,1271,Judith Whitcomb,0,1014,1009,27,1049,Gregg Wood,0,1027,1074,16,5,3,1999-01-16,False
4272,14,False,1271,Judith Whitcomb,0,1014,1009,27,1046,B A Toole,0,945,954,26,10,3,1999-01-16,False
4273,14,False,1271,Judith Whitcomb,0,1014,1009,27,865,Justine Zollinger,0,1205,1143,23,11,3,1999-01-16,False
4274,14,False,1271,Judith Whitcomb,0,1014,1009,27,4372,Letty Dolphin,0,654,645,28,14,3,1999-01-16,False
4275,14,False,1388,Ossie Mair,0,1376,1351,39,2094,Richard Joseph,0,1403,1496,13,5,2,1999-01-16,False
4276,14,False,1388,Ossie Mair,0,1376,1351,39,1031,Alan Meyer,0,1493,1410,37,11,2,1999-01-16,False
4277,14,False,1388,Ossie Mair,0,1376,1351,39,1603,Tim Wise,0,1224,1186,44,12,2,1999-01-16,False
4278,14,False,1388,Ossie Mair,0,1376,1351,39,4363,Gordon Alper,0,1455,1444,28,14,2,1999-01-16,False
4279,14,False,1388,Ossie Mair,0,1376,1351,39,1041,Elizabeth Wood,0,1324,1307,41,15,2,1999-01-16,False
4280,14,False,1388,Ossie Mair,0,1376,1351,39,1038,Irene Averell,0,1196,1232,43,17,2,1999-01-16,False
4281,14,False,1388,Ossie Mair,0,1376,1351,39,1038,Irene Averell,0,1196,1232,43,19,2,1999-01-16,False
4282,14,False,1446,Lou J B Miller,0,1840,1827,24,689,Ellis Wyer,0,1676,1657,37,5,1,1999-01-16,False
4283,14,False,1446,Lou J B Miller,0,1840,1827,24,1062,Eleanor Traeg,0,1712,1638,41,6,1,1999-01-16,False
4284,14,False,1446,Lou J B Miller,0,1840,1827,24,85,Tom Kelly,0,1671,1653,38,8,1,1999-01-16,False
4285,14,False,1446,Lou J B Miller,0,1840,1827,24,2072,Rita Dady,0,1634,1683,32,11,1,1999-01-16,False
4286,14,False,1446,Lou J B Miller,0,1840,1827,24,2083,Jim Miller,0,1749,1759,27,12,1,1999-01-16,False
4287,14,False,1446,Lou J B Miller,0,1840,1827,24,2792,Don Malcolm,0,1637,1686,23,13,1,1999-01-16,False
4288,14,False,1446,Lou J B Miller,0,1840,1827,24,666,Chris Lennon,0,1990,1915,26,14,1,1999-01-16,False
4289,14,False,1446,Lou J B Miller,0,1840,1827,24,1587,Roy Kamen,0,1779,1800,20,16,1,1999-01-16,False
4290,14,False,1446,Lou J B Miller,0,1840,1827,24,238,Stuart Goldman,0,1797,1806,28,18,1,1999-01-16,False
4291,14,False,1447,Jeff Potts,0,1703,1723,1,16422,T C Houlgate-West,0,1403,1482,14,2,2,1999-01-16,False
4292,14,False,1447,Jeff Potts,0,1703,1723,1,1066,Gigi Miller,0,1491,1548,7,3,2,1999-01-16,False
4293,14,False,1447,Jeff Potts,0,1703,1723,1,1456,Shirley Ritz,0,1497,1446,32,4,2,1999-01-16,False
4294,14,False,1447,Jeff Potts,0,1703,1723,1,3668,Julie Wright,0,1583,1562,17,7,2,1999-01-16,False
4295,14,False,1447,Jeff Potts,0,1703,1723,1,3600,Marian Koonce,0,1429,1472,27,8,2,1999-01-16,False
4296,14,False,1447,Jeff Potts,0,1703,1723,1,3987,Noah Kanter,0,1528,1560,12,9,2,1999-01-16,False
4297,14,False,1447,Jeff Potts,0,1703,1723,1,3532,Brian Wagner,0,1546,1483,36,10,2,1999-01-16,False
4298,14,False,1447,Jeff Potts,0,1703,1723,1,1591,Jason Sommer,0,1715,1660,15,11,2,1999-01-16,False
4299,14,False,1447,Jeff Potts,0,1703,1723,1,737,Carlynn Mayer,0,1626,1631,4,13,2,1999-01-16,False
4300,14,False,1447,Jeff Potts,0,1703,1723,1,2179,Eileen Gruhn,0,1528,1579,8,14,2,1999-01-16,False
4301,14,False,1447,Jeff Potts,0,1703,1723,1,1040,Maggie Morley,0,1377,1537,6,15,2,1999-01-16,False
4302,14,False,1447,Jeff Potts,0,1703,1723,1,2179,Eileen Gruhn,0,1528,1579,8,17,2,1999-01-16,False
4303,14,False,1447,Jeff Potts,0,1703,1723,1,1028,Carlene Wallis,0,1595,1653,2,18,2,1999-01-16,False
4304,14,False,1447,Jeff Potts,0,1703,1723,1,3429,Craig Atterbury,0,1638,1672,3,19,2,1999-01-16,False
4305,14,False,1456,Shirley Ritz,0,1497,1446,32,16422,T C Houlgate-West,0,1403,1482,14,3,2,1999-01-16,False
4306,14,False,1456,Shirley Ritz,0,1497,1446,32,4366,Judith Shipman,0,1280,1326,35,5,2,1999-01-16,False
4307,14,False,1456,Shirley Ritz,0,1497,1446,32,2179,Eileen Gruhn,0,1528,1579,8,6,2,1999-01-16,False
4308,14,False,1456,Shirley Ritz,0,1497,1446,32,1074,Julia Bogle,0,1291,1395,19,7,2,1999-01-16,False
4309,14,False,1456,Shirley Ritz,0,1497,1446,32,1603,Tim Wise,0,1224,1186,44,14,2,1999-01-16,False
4310,14,False,1456,Shirley Ritz,0,1497,1446,32,1038,Irene Averell,0,1196,1232,43,15,2,1999-01-16,False
4311,14,False,1456,Shirley Ritz,0,1497,1446,32,1388,Ossie Mair,0,1376,1351,39,16,2,1999-01-16,False
4312,14,False,1456,Shirley Ritz,0,1497,1446,32,4363,Gordon Alper,0,1455,1444,28,17,2,1999-01-16,False
4313,14,False,1460,Jim W Fischer,0,1622,1601,18,5723,Carla Strasburger,0,1449,1467,26,3,2,1999-01-16,False
4314,14,False,1460,Jim W Fischer,0,1622,1601,18,1031,Alan Meyer,0,1493,1410,37,4,2,1999-01-16,False
4315,14,False,1460,Jim W Fischer,0,1622,1601,18,1447,Jeff Potts,0,1703,1723,1,6,2,1999-01-16,False
4316,14,False,1460,Jim W Fischer,0,1622,1601,18,1591,Jason Sommer,0,1715,1660,15,7,2,1999-01-16,False
4317,14,False,1460,Jim W Fischer,0,1622,1601,18,3429,Craig Atterbury,0,1638,1672,3,9,2,1999-01-16,False
4318,14,False,1460,Jim W Fischer,0,1622,1601,18,4363,Gordon Alper,0,1455,1444,28,10,2,1999-01-16,False
4319,14,False,1460,Jim W Fischer,0,1622,1601,18,3600,Marian Koonce,0,1429,1472,27,11,2,1999-01-16,False
4320,14,False,1460,Jim W Fischer,0,1622,1601,18,16422,T C Houlgate-West,0,1403,1482,14,14,2,1999-01-16,False
4321,14,False,1460,Jim W Fischer,0,1622,1601,18,2346,Mitch Bayersdorfer,0,1554,1520,21,16,2,1999-01-16,False
4322,14,False,1460,Jim W Fischer,0,1622,1601,18,1591,Jason Sommer,0,1715,1660,15,18,2,1999-01-16,False
4323,14,False,22050,Jane Fischer,0,1222,1156,21,709,Mary C Parrish,0,935,1106,6,3,3,1999-01-16,False
4324,14,False,22050,Jane Fischer,0,1222,1156,21,5968,Dave Nicolai,0,1375,1259,17,7,3,1999-01-16,False
4325,14,False,22050,Jane Fischer,0,1222,1156,21,4372,Letty Dolphin,0,654,645,28,8,3,1999-01-16,False
4326,14,False,22050,Jane Fischer,0,1222,1156,21,1049,Gregg Wood,0,1027,1074,16,10,3,1999-01-16,False
4327,14,False,22050,Jane Fischer,0,1222,1156,21,4376,Kimo Ahyun,0,1101,1089,15,12,3,1999-01-16,False
4328,14,False,22050,Jane Fischer,0,1222,1156,21,534,Alan Love,0,1171,1138,19,14,3,1999-01-16,False
4329,14,False,22050,Jane Fischer,0,1222,1156,21,1271,Judith Whitcomb,0,1014,1009,27,16,3,1999-01-16,False
4330,14,False,22050,Jane Fischer,0,1222,1156,21,28,Cynthia Ho,0,1102,1073,25,19,3,1999-01-16,False
4331,14,False,1587,Roy Kamen,0,1779,1800,20,2081,Chani Katz,0,1772,1690,40,1,1,1999-01-16,False
4332,14,False,1587,Roy Kamen,0,1779,1800,20,676,Siri Tillekeratne,0,1675,1699,30,2,1,1999-01-16,False
4333,14,True,1587,Roy Kamen,0,1779,1800,20,3017,Lewis Martinez,0,1880,1846,29,4,1,1999-01-16,False
4334,14,False,1587,Roy Kamen,0,1779,1800,20,1062,Eleanor Traeg,0,1712,1638,41,5,1,1999-01-16,False
4335,14,False,1587,Roy Kamen,0,1779,1800,20,44,Paul Avrin,0,1769,1735,36,7,1,1999-01-16,False
4336,14,False,1587,Roy Kamen,0,1779,1800,20,2173,Ann Ferguson,0,1728,1713,33,9,1,1999-01-16,False
4337,14,False,1587,Roy Kamen,0,1779,1800,20,666,Chris Lennon,0,1990,1915,26,10,1,1999-01-16,False
4338,14,False,1587,Roy Kamen,0,1779,1800,20,667,Michael Baker,0,1812,1824,19,13,1,1999-01-16,False
4339,14,False,1587,Roy Kamen,0,1779,1800,20,2173,Ann Ferguson,0,1728,1713,33,17,1,1999-01-16,False
4340,14,False,1587,Roy Kamen,0,1779,1800,20,3017,Lewis Martinez,0,1880,1846,29,19,1,1999-01-16,False
4341,14,False,1591,Jason Sommer,0,1715,1660,15,1038,Irene Averell,0,1196,1232,43,1,2,1999-01-16,False
4342,14,False,1591,Jason Sommer,0,1715,1660,15,699,Jesse Wornum,0,1431,1412,30,2,2,1999-01-16,False
4343,14,False,1591,Jason Sommer,0,1715,1660,15,2179,Eileen Gruhn,0,1528,1579,8,3,2,1999-01-16,False
4344,14,True,1591,Jason Sommer,0,1715,1660,15,3532,Brian Wagner,0,1546,1483,36,4,2,1999-01-16,False
4345,14,False,1591,Jason Sommer,0,1715,1660,15,3429,Craig Atterbury,0,1638,1672,3,8,2,1999-01-16,False
4346,14,False,1591,Jason Sommer,0,1715,1660,15,5723,Carla Strasburger,0,1449,1467,26,9,2,1999-01-16,False
4347,14,False,1591,Jason Sommer,0,1715,1660,15,1066,Gigi Miller,0,1491,1548,7,13,2,1999-01-16,False
4348,14,False,1591,Jason Sommer,0,1715,1660,15,755,Polly Moyer,0,1559,1503,33,14,2,1999-01-16,False
4349,14,False,1591,Jason Sommer,0,1715,1660,15,5967,Herbert Levine,0,1491,1498,34,16,2,1999-01-16,False
4350,14,False,1591,Jason Sommer,0,1715,1660,15,71,Noel Livermore,0,1695,1582,29,17,2,1999-01-16,False
4351,14,False,1591,Jason Sommer,0,1715,1660,15,747,Joan Mocine,0,1599,1557,22,19,2,1999-01-16,False
4352,14,False,1602,Rosemary Ryan,0,1090,1119,12,1819,Joanne Smith,0,1135,1150,11,2,3,1999-01-16,False
4353,14,False,1602,Rosemary Ryan,0,1090,1119,12,4374,Eve M Wengler,0,892,955,24,3,3,1999-01-16,False
4354,14,False,1602,Rosemary Ryan,0,1090,1119,12,4367,George McCready,0,1238,1190,13,6,3,1999-01-16,False
4355,14,False,1602,Rosemary Ryan,0,1090,1119,12,2458,Bob Blyler,0,1217,1152,22,7,3,1999-01-16,False
4356,14,False,1602,Rosemary Ryan,0,1090,1119,12,28,Cynthia Ho,0,1102,1073,25,9,3,1999-01-16,False
4357,14,False,1602,Rosemary Ryan,0,1090,1119,12,865,Justine Zollinger,0,1205,1143,23,12,3,1999-01-16,False
4358,14,True,1602,Rosemary Ryan,0,1090,1119,12,1271,Judith Whitcomb,0,1014,1009,27,13,3,1999-01-16,False
4359,14,False,1602,Rosemary Ryan,0,1090,1119,12,2504,Kitty Yamauchi,0,969,1013,20,16,3,1999-01-16,False
4360,14,False,1602,Rosemary Ryan,0,1090,1119,12,4374,Eve M Wengler,0,892,955,24,17,3,1999-01-16,False
4361,14,False,1602,Rosemary Ryan,0,1090,1119,12,534,Alan Love,0,1171,1138,19,19,3,1999-01-16,False
4362,14,False,1603,Tim Wise,0,1224,1186,44,5967,Herbert Levine,0,1491,1498,34,2,2,1999-01-16,False
4363,14,False,1603,Tim Wise,0,1224,1186,44,1041,Elizabeth Wood,0,1324,1307,41,4,2,1999-01-16,False
4364,14,False,1603,Tim Wise,0,1224,1186,44,700,Al Demers,0,1353,1467,16,9,2,1999-01-16,False
4365,14,False,1814,Ray Smith,0,1620,1563,23,700,Al Demers,0,1353,1467,16,1,2,1999-01-16,False
4366,14,False,1814,Ray Smith,0,1620,1563,23,747,Joan Mocine,0,1599,1557,22,3,2,1999-01-16,False
4367,14,False,1814,Ray Smith,0,1620,1563,23,1031,Alan Meyer,0,1493,1410,37,7,2,1999-01-16,False
4368,14,False,1814,Ray Smith,0,1620,1563,23,674,Laura Scheimberg,0,1531,1503,25,8,2,1999-01-16,False
4369,14,False,1814,Ray Smith,0,1620,1563,23,4363,Gordon Alper,0,1455,1444,28,9,2,1999-01-16,False
4370,14,False,1814,Ray Smith,0,1620,1563,23,904,Tim Anglin,0,1726,1665,11,10,2,1999-01-16,False
4371,14,False,1814,Ray Smith,0,1620,1563,23,1066,Gigi Miller,0,1491,1548,7,11,2,1999-01-16,False
4372,14,False,1814,Ray Smith,0,1620,1563,23,71,Noel Livermore,0,1695,1582,29,14,2,1999-01-16,False
4373,14,False,1814,Ray Smith,0,1620,1563,23,1456,Shirley Ritz,0,1497,1446,32,18,2,1999-01-16,False
4374,14,False,1851,Sal Dijamco,0,1809,1847,13,2,Jerry Lerman,0,1842,1858,15,1,1,1999-01-16,False
4375,14,False,1851,Sal Dijamco,0,1809,1847,13,675,Ruth Hamilton,0,1783,1721,35,2,1,1999-01-16,False
4376,14,False,1851,Sal Dijamco,0,1809,1847,13,582,Rita Provost,0,1890,1794,39,4,1,1999-01-16,False
4377,14,False,1851,Sal Dijamco,0,1809,1847,13,676,Siri Tillekeratne,0,1675,1699,30,6,1,1999-01-16,False
4378,14,False,1851,Sal Dijamco,0,1809,1847,13,1587,Roy Kamen,0,1779,1800,20,8,1,1999-01-16,False
4379,14,False,1851,Sal Dijamco,0,1809,1847,13,733,Steve Pellinen,0,1863,1836,25,9,1,1999-01-16,False
4380,14,False,1851,Sal Dijamco,0,1809,1847,13,1056,Gail Wolford,0,1917,1905,14,10,1,1999-01-16,False
4381,14,False,1851,Sal Dijamco,0,1809,1847,13,344,Ira Cohen,0,1910,1891,16,14,1,1999-01-16,False
4382,14,False,1851,Sal Dijamco,0,1809,1847,13,667,Michael Baker,0,1812,1824,19,15,1,1999-01-16,False
4383,14,False,1851,Sal Dijamco,0,1809,1847,13,669,Carol Kaplan,0,1903,1865,22,17,1,1999-01-16,False
4384,14,False,1851,Sal Dijamco,0,1809,1847,13,2864,Steve Krieger,0,1807,1804,21,19,1,1999-01-16,False
4385,14,False,1899,Sylvia Strong,0,972,891,20,2739,Charlotte Bremond,0,711,724,19,3,4,1999-01-16,False
4386,14,False,1899,Sylvia Strong,0,972,891,20,763,Ron Barker,0,1063,1042,8,4,4,1999-01-16,False
4387,14,False,1899,Sylvia Strong,0,972,891,20,4380,Maxine Sly,0,0,833,16,5,4,1999-01-16,False
4388,14,False,1899,Sylvia Strong,0,972,891,20,5940,Sunday Butler,0,859,807,18,6,4,1999-01-16,False
4389,14,False,1899,Sylvia Strong,0,972,891,20,4380,Maxine Sly,0,0,833,16,18,4,1999-01-16,False
4390,14,False,2072,Rita Dady,0,1634,1683,32,733,Steve Pellinen,0,1863,1836,25,5,1,1999-01-16,False
4391,14,False,2072,Rita Dady,0,1634,1683,32,85,Tom Kelly,0,1671,1653,38,9,1,1999-01-16,False
4392,14,False,2072,Rita Dady,0,1634,1683,32,2083,Jim Miller,0,1749,1759,27,14,1,1999-01-16,False
4393,14,False,2072,Rita Dady,0,1634,1683,32,1029,Denver Steele,0,1745,1656,42,15,1,1999-01-16,False
4394,14,False,2072,Rita Dady,0,1634,1683,32,1062,Eleanor Traeg,0,1712,1638,41,16,1,1999-01-16,False
4395,14,False,2072,Rita Dady,0,1634,1683,32,85,Tom Kelly,0,1671,1653,38,17,1,1999-01-16,False
4396,14,False,2072,Rita Dady,0,1634,1683,32,44,Paul Avrin,0,1769,1735,36,18,1,1999-01-16,False
4397,14,False,2072,Rita Dady,0,1634,1683,32,675,Ruth Hamilton,0,1783,1721,35,19,1,1999-01-16,False
4398,14,False,2081,Chani Katz,0,1772,1690,40,689,Ellis Wyer,0,1676,1657,37,8,1,1999-01-16,False
4399,14,False,2081,Chani Katz,0,1772,1690,40,1446,Lou J B Miller,0,1840,1827,24,9,1,1999-01-16,False
4400,14,False,2081,Chani Katz,0,1772,1690,40,2072,Rita Dady,0,1634,1683,32,12,1,1999-01-16,False
4401,14,False,2081,Chani Katz,0,1772,1690,40,1029,Denver Steele,0,1745,1656,42,14,1,1999-01-16,False
4402,14,False,2081,Chani Katz,0,1772,1690,40,1062,Eleanor Traeg,0,1712,1638,41,19,1,1999-01-16,False
4403,14,False,2083,Jim Miller,0,1749,1759,27,675,Ruth Hamilton,0,1783,1721,35,4,1,1999-01-16,False
4404,14,False,2083,Jim Miller,0,1749,1759,27,1851,Sal Dijamco,0,1809,1847,13,5,1,1999-01-16,False
4405,14,False,2083,Jim Miller,0,1749,1759,27,2864,Steve Krieger,0,1807,1804,21,6,1,1999-01-16,False
4406,14,False,2083,Jim Miller,0,1749,1759,27,676,Siri Tillekeratne,0,1675,1699,30,7,1,1999-01-16,False
4407,14,False,2083,Jim Miller,0,1749,1759,27,733,Steve Pellinen,0,1863,1836,25,13,1,1999-01-16,False
4408,14,False,2083,Jim Miller,0,1749,1759,27,1062,Eleanor Traeg,0,1712,1638,41,15,1,1999-01-16,False
4409,14,False,2083,Jim Miller,0,1749,1759,27,1059,Karen Merrill,0,1733,1710,34,16,1,1999-01-16,False
4410,14,False,2083,Jim Miller,0,1749,1759,27,1059,Karen Merrill,0,1733,1710,34,18,1,1999-01-16,False
4411,14,False,2083,Jim Miller,0,1749,1759,27,2173,Ann Ferguson,0,1728,1713,33,19,1,1999-01-16,False
4412,14,False,2091,Steven Alexander,0,1871,1867,18,85,Tom Kelly,0,1671,1653,38,1,1,1999-01-16,False
4413,14,False,2091,Steven Alexander,0,1871,1867,18,2792,Don Malcolm,0,1637,1686,23,3,1,1999-01-16,False
4414,14,False,2091,Steven Alexander,0,1871,1867,18,727,Lester Schonbrun,0,1937,1941,6,5,1,1999-01-16,False
4415,14,False,2091,Steven Alexander,0,1871,1867,18,669,Carol Kaplan,0,1903,1865,22,6,1,1999-01-16,False
4416,14,False,2091,Steven Alexander,0,1871,1867,18,507,James Frankki,0,1699,1786,17,10,1,1999-01-16,False
4417,14,False,2091,Steven Alexander,0,1871,1867,18,44,Paul Avrin,0,1769,1735,36,11,1,1999-01-16,False
4418,14,False,2091,Steven Alexander,0,1871,1867,18,666,Chris Lennon,0,1990,1915,26,12,1,1999-01-16,False
4419,14,False,2091,Steven Alexander,0,1871,1867,18,3017,Lewis Martinez,0,1880,1846,29,15,1,1999-01-16,False
4420,14,False,2091,Steven Alexander,0,1871,1867,18,3039,Norma Fisher,0,1736,1744,31,18,1,1999-01-16,False
4421,14,False,2091,Steven Alexander,0,1871,1867,18,733,Steve Pellinen,0,1863,1836,25,19,1,1999-01-16,False
4422,14,False,2094,Richard Joseph,0,1403,1496,13,5723,Carla Strasburger,0,1449,1467,26,2,2,1999-01-16,False
4423,14,False,2094,Richard Joseph,0,1403,1496,13,3429,Craig Atterbury,0,1638,1672,3,3,2,1999-01-16,False
4424,14,False,2094,Richard Joseph,0,1403,1496,13,2346,Mitch Bayersdorfer,0,1554,1520,21,4,2,1999-01-16,False
4425,14,False,2094,Richard Joseph,0,1403,1496,13,3600,Marian Koonce,0,1429,1472,27,7,2,1999-01-16,False
4426,14,False,2094,Richard Joseph,0,1403,1496,13,71,Noel Livermore,0,1695,1582,29,9,2,1999-01-16,False
4427,14,False,2094,Richard Joseph,0,1403,1496,13,1456,Shirley Ritz,0,1497,1446,32,10,2,1999-01-16,False
4428,14,False,2094,Richard Joseph,0,1403,1496,13,524,Susan Love,0,1486,1481,31,13,2,1999-01-16,False
4429,14,False,2094,Richard Joseph,0,1403,1496,13,674,Laura Scheimberg,0,1531,1503,25,14,2,1999-01-16,False
4430,14,False,2094,Richard Joseph,0,1403,1496,13,1460,Jim W Fischer,0,1622,1601,18,15,2,1999-01-16,False
4431,14,False,2094,Richard Joseph,0,1403,1496,13,1814,Ray Smith,0,1620,1563,23,16,2,1999-01-16,False
4432,14,False,2094,Richard Joseph,0,1403,1496,13,2319,Robert Smith,0,1504,1527,10,18,2,1999-01-16,False
4433,14,False,2173,Ann Ferguson,0,1728,1713,33,2864,Steve Krieger,0,1807,1804,21,1,1,1999-01-16,False
4434,14,False,2173,Ann Ferguson,0,1728,1713,33,260,Cynthia Pughsley,0,1764,1859,12,5,1,1999-01-16,False
4435,14,False,2173,Ann Ferguson,0,1728,1713,33,5,Dennis Kaiser,0,1842,1852,11,6,1,1999-01-16,False
4436,14,False,2173,Ann Ferguson,0,1728,1713,33,2072,Rita Dady,0,1634,1683,32,7,1,1999-01-16,False
4437,14,False,2173,Ann Ferguson,0,1728,1713,33,2083,Jim Miller,0,1749,1759,27,11,1,1999-01-16,False
4438,14,False,2173,Ann Ferguson,0,1728,1713,33,676,Siri Tillekeratne,0,1675,1699,30,12,1,1999-01-16,False
4439,14,False,2173,Ann Ferguson,0,1728,1713,33,1446,Lou J B Miller,0,1840,1827,24,15,1,1999-01-16,False
4440,14,False,2179,Eileen Gruhn,0,1528,1579,8,3600,Marian Koonce,0,1429,1472,27,2,2,1999-01-16,False
4441,14,False,2179,Eileen Gruhn,0,1528,1579,8,3668,Julie Wright,0,1583,1562,17,4,2,1999-01-16,False
4442,14,False,2179,Eileen Gruhn,0,1528,1579,8,699,Jesse Wornum,0,1431,1412,30,5,2,1999-01-16,False
4443,14,False,2179,Eileen Gruhn,0,1528,1579,8,674,Laura Scheimberg,0,1531,1503,25,7,2,1999-01-16,False
4444,14,False,2179,Eileen Gruhn,0,1528,1579,8,2094,Richard Joseph,0,1403,1496,13,8,2,1999-01-16,False
4445,14,False,2179,Eileen Gruhn,0,1528,1579,8,1074,Julia Bogle,0,1291,1395,19,9,2,1999-01-16,False
4446,14,False,2179,Eileen Gruhn,0,1528,1579,8,71,Noel Livermore,0,1695,1582,29,10,2,1999-01-16,False
4447,14,False,2179,Eileen Gruhn,0,1528,1579,8,16422,T C Houlgate-West,0,1403,1482,14,11,2,1999-01-16,False
4448,14,False,2179,Eileen Gruhn,0,1528,1579,8,3987,Noah Kanter,0,1528,1560,12,12,2,1999-01-16,False
4449,14,False,2179,Eileen Gruhn,0,1528,1579,8,4093,Michael Stevens,0,1642,1648,5,15,2,1999-01-16,False
4450,14,False,2179,Eileen Gruhn,0,1528,1579,8,17121,Dane Barnhard,0,1470,1487,20,16,2,1999-01-16,False
4451,14,False,2179,Eileen Gruhn,0,1528,1579,8,3668,Julie Wright,0,1583,1562,17,19,2,1999-01-16,False
4452,14,False,2319,Robert Smith,0,1504,1527,10,1388,Ossie Mair,0,1376,1351,39,3,2,1999-01-16,False
4453,14,False,2319,Robert Smith,0,1504,1527,10,700,Al Demers,0,1353,1467,16,5,2,1999-01-16,False
4454,14,False,2319,Robert Smith,0,1504,1527,10,737,Carlynn Mayer,0,1626,1631,4,7,2,1999-01-16,False
4455,14,False,2319,Robert Smith,0,1504,1527,10,755,Polly Moyer,0,1559,1503,33,8,2,1999-01-16,False
4456,14,False,2319,Robert Smith,0,1504,1527,10,4363,Gordon Alper,0,1455,1444,28,11,2,1999-01-16,False
4457,14,False,2319,Robert Smith,0,1504,1527,10,367,Susie Page,0,1395,1431,24,12,2,1999-01-16,False
4458,14,False,2319,Robert Smith,0,1504,1527,10,712,Barbara Platt,0,1327,1331,40,13,2,1999-01-16,False
4459,14,False,2319,Robert Smith,0,1504,1527,10,3668,Julie Wright,0,1583,1562,17,14,2,1999-01-16,False
4460,14,False,2319,Robert Smith,0,1504,1527,10,16422,T C Houlgate-West,0,1403,1482,14,15,2,1999-01-16,False
4461,14,False,2319,Robert Smith,0,1504,1527,10,71,Noel Livermore,0,1695,1582,29,16,2,1999-01-16,False
4462,14,False,2319,Robert Smith,0,1504,1527,10,1074,Julia Bogle,0,1291,1395,19,19,2,1999-01-16,False
4463,14,True,2320,Pat Burnham,0,1319,1352,2,12,Pat Diener,0,1269,1229,8,1,3,1999-01-16,False
4464,14,False,2320,Pat Burnham,0,1319,1352,2,4374,Eve M Wengler,0,892,955,24,2,3,1999-01-16,False
4465,14,False,2320,Pat Burnham,0,1319,1352,2,4376,Kimo Ahyun,0,1101,1089,15,3,3,1999-01-16,False
4466,14,False,2320,Pat Burnham,0,1319,1352,2,1602,Rosemary Ryan,0,1090,1119,12,4,3,1999-01-16,False
4467,14,False,2320,Pat Burnham,0,1319,1352,2,1819,Joanne Smith,0,1135,1150,11,5,3,1999-01-16,False
4468,14,False,2320,Pat Burnham,0,1319,1352,2,28,Cynthia Ho,0,1102,1073,25,6,3,1999-01-16,False
4469,14,False,2320,Pat Burnham,0,1319,1352,2,3506,Allan Simon,0,1360,1287,9,7,3,1999-01-16,False
4470,14,False,2320,Pat Burnham,0,1319,1352,2,2639,Marshall Finn,0,1256,1217,14,8,3,1999-01-16,False
4471,14,False,2320,Pat Burnham,0,1319,1352,2,865,Justine Zollinger,0,1205,1143,23,9,3,1999-01-16,False
4472,14,False,2320,Pat Burnham,0,1319,1352,2,4367,George McCready,0,1238,1190,13,10,3,1999-01-16,False
4473,14,False,2320,Pat Burnham,0,1319,1352,2,2886,David Filippi,0,1235,1319,1,12,3,1999-01-16,False
4474,14,False,2320,Pat Burnham,0,1319,1352,2,562,Vince Castellano,0,1124,1158,10,13,3,1999-01-16,False
4475,14,False,2320,Pat Burnham,0,1319,1352,2,703,Helen Pipi,0,896,1242,4,14,3,1999-01-16,False
4476,14,False,2320,Pat Burnham,0,1319,1352,2,4515,William Lincoln III Palmer,0,1286,1322,3,17,3,1999-01-16,False
4477,14,False,2320,Pat Burnham,0,1319,1352,2,4515,William Lincoln III Palmer,0,1286,1322,3,18,3,1999-01-16,False
4478,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,1388,Ossie Mair,0,1376,1351,39,1,2,1999-01-16,False
4479,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,2319,Robert Smith,0,1504,1527,10,2,2,1999-01-16,False
4480,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,1063,Donna McDonough,0,1503,1429,38,6,2,1999-01-16,False
4481,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,700,Al Demers,0,1353,1467,16,7,2,1999-01-16,False
4482,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,3532,Brian Wagner,0,1546,1483,36,9,2,1999-01-16,False
4483,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,3600,Marian Koonce,0,1429,1472,27,12,2,1999-01-16,False
4484,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,674,Laura Scheimberg,0,1531,1503,25,13,2,1999-01-16,False
4485,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,712,Barbara Platt,0,1327,1331,40,14,2,1999-01-16,False
4486,14,False,2346,Mitch Bayersdorfer,0,1554,1520,21,1814,Ray Smith,0,1620,1563,23,15,2,1999-01-16,False
